responseid,starttime,endtime,verbal,direction,condition,consent,check,gender,age,answer,dv,extreme,stock
R_xsBEf06sm6AR3kB,3/30/2018 10:41,3/30/2018 10:42,,,,1,1,,,1,,,
R_3qlmHVF7nvOTawE,3/30/2018 13:47,3/30/2018 13:47,,,,1,3,,,1,,,
R_5yVADTSgB7G9vd7,3/30/2018 10:21,3/30/2018 10:21,,,,1,11,,,1,,,
R_5avUsIybh6nJ8Kl,3/30/2018 14:25,3/30/2018 14:25,,,,1,3,,,2,,,
R_3GDkEJn99VtjMPf,3/30/2018 10:00,3/30/2018 10:03,,,,1,6,,,2,,,
R_2dFPYoEYSBrpmTI,3/30/2018 12:37,3/30/2018 12:37,,,,,,,,2,,,
R_2aOJidqOmyLdtuK,3/30/2018 9:41,3/30/2018 9:42,,,,1,2,,,2,,,
R_2VxBBVHLerlgg52,3/30/2018 13:02,3/30/2018 13:03,,,,1,3,,,1,,,
R_3rNafglFGJXTzR5,3/30/2018 13:44,3/30/2018 13:44,,,,1,1,,,1,,,
R_1OqpiOTtwCWgwTu,3/30/2018 9:32,3/30/2018 9:32,,,,1,11,,,2,,,
R_2PhzAAyu9zbsffF,3/30/2018 15:06,3/30/2018 15:06,,,,1,6,,,1,,,
R_cM8FHL3bLhhEEAp,3/30/2018 9:32,3/30/2018 9:33,,,,1,11,,,1,,,
R_3qlmHVF7nvOTawE,3/30/2018 13:47,3/30/2018 13:47,,,,1,3,,,2,,,
R_1M6Tx4PfHyr1SGr,3/30/2018 9:33,3/30/2018 9:34,,,,1,1,,,2,,,
R_u8O0Z8UYH3RAIcV,3/30/2018 12:54,3/30/2018 12:55,,,,1,11,,,1,,,
R_2dL0IzuYwZvBDCq,3/30/2018 9:42,3/30/2018 9:44,,,,1,3,,,1,,,
R_3qDrmnDKn6Hrb7q,3/30/2018 11:33,3/30/2018 11:33,,,,1,1,,,1,,,
R_30wpYajS13TRGYx,3/30/2018 11:36,3/30/2018 11:36,,,,1,2,,,2,,,
R_25FbzkKCML8VfQA,3/30/2018 13:49,3/30/2018 13:50,,,,1,11,,,2,,,
R_1FrGMywjXfIX0aj,3/30/2018 12:41,3/30/2018 12:42,,,,1,4,,,1,,,
R_diD1mF5HUQaUQE1,3/30/2018 11:12,3/30/2018 11:12,,,,1,10,,,1,,,
R_2q9IC2tsXOymX7N,3/30/2018 10:33,3/30/2018 10:34,,,,1,3,,,2,,,
R_2dL0IzuYwZvBDCq,3/30/2018 9:42,3/30/2018 9:44,,,,1,3,,,2,,,
R_2alWtv0zAXDzL3j,3/30/2018 9:47,3/30/2018 9:48,,,,1,6,,,1,,,
R_z14gbEh1vgzmMg1,3/30/2018 11:02,3/30/2018 11:02,,,,1,10,,,2,,,
R_3iL9MATNWYx2mrr,3/30/2018 10:11,3/30/2018 10:12,,,,1,3,,,2,,,
R_1S2uZVXse94g7h7,3/30/2018 9:38,3/30/2018 9:40,,,,1,11,,,2,,,
R_232CFcWn7kVOnJV,3/30/2018 9:56,3/30/2018 9:57,,,,1,3,,,1,,,
R_2Sk6HbLB5RAyJyI,3/30/2018 10:09,3/30/2018 10:09,,,,1,1,,,1,,,
R_232CFcWn7kVOnJV,3/30/2018 9:56,3/30/2018 9:57,,,,1,3,,,2,,,
R_30quFZS6GyJFord,3/30/2018 9:54,3/30/2018 9:55,,,,1,10,,,2,,,
R_3nuCwWXET8WRGbg,3/30/2018 10:31,3/30/2018 10:31,,,,1,3,,,2,,,
R_3hmu66t5nH7lhF6,3/30/2018 9:30,3/30/2018 9:31,,,,1,1,,,1,,,
R_AvoeBAEMdk0opsR,3/30/2018 14:09,3/30/2018 14:09,,,,1,5,,,1,,,
R_u8O0Z8UYH3RAIcV,3/30/2018 12:54,3/30/2018 12:55,,,,1,11,,,2,,,
R_3qDrmnDKn6Hrb7q,3/30/2018 11:33,3/30/2018 11:33,,,,1,1,,,2,,,
R_BtPPO22eRnPwbnj,3/30/2018 10:56,3/30/2018 10:56,,,,1,3,,,1,,,
R_2Y2GdZ2vIUcEIGB,3/30/2018 9:41,3/30/2018 9:42,,,,1,2,,,2,,,
R_3ERVpVVg0FkbA0R,3/30/2018 9:49,3/30/2018 9:50,,,,1,3,,,1,,,
R_sR4wGL6cYprUXaV,3/30/2018 9:54,3/30/2018 9:55,,,,1,1,,,1,,,
R_3KTJ2mOg9DwJJk1,3/30/2018 12:35,3/30/2018 12:35,,,,1,10,,,2,,,
R_1jIexYVFMjIctis,3/30/2018 13:30,3/30/2018 13:30,,,,1,10,,,2,,,
R_2SwUBz0JA5ghWy1,3/30/2018 11:09,3/30/2018 11:09,,,,1,10,,,1,,,
R_2yau7DOM77MEXMv,3/30/2018 11:25,3/30/2018 11:25,,,,1,1,,,2,,,
R_3KTJ2mOg9DwJJk1,3/30/2018 12:35,3/30/2018 12:35,,,,1,10,,,1,,,
R_eL2BYewUrELCc2R,3/30/2018 11:03,3/30/2018 11:04,,,,1,2,,,1,,,
R_28RLen8zSPaJFRH,3/30/2018 11:31,3/30/2018 11:42,,,,1,6,,,2,,,
R_2U464p08LzvXVgw,3/30/2018 10:44,3/30/2018 10:45,,,,1,1,,,1,,,
R_1OqpiOTtwCWgwTu,3/30/2018 9:32,3/30/2018 9:32,,,,1,11,,,1,,,
R_2EhOo3yqD7N1tET,3/30/2018 12:29,3/30/2018 12:29,,,,1,1,,,2,,,
R_YREI6oFvKi8raAp,3/30/2018 9:47,3/30/2018 9:48,,,,1,1,,,2,,,
R_qUDnc4bxPJyElzj,3/30/2018 9:42,3/30/2018 9:42,,,,1,11,,,1,,,
R_qUDnc4bxPJyElzj,3/30/2018 9:42,3/30/2018 9:42,,,,1,11,,,2,,,
R_12RrvNk1qN7Oqyh,3/30/2018 9:58,3/30/2018 9:59,,,,1,1,,,2,,,
R_3pfLvd4fvcI6FLm,3/30/2018 13:53,3/30/2018 13:53,,,,1,6,,,2,,,
R_2q9IC2tsXOymX7N,3/30/2018 10:33,3/30/2018 10:34,,,,1,3,,,1,,,
R_2yau7DOM77MEXMv,3/30/2018 11:25,3/30/2018 11:25,,,,1,1,,,1,,,
R_1CpaVvh6K2vkLcw,3/30/2018 11:13,3/30/2018 11:13,,,,1,2,,,2,,,
R_1odN0kFLM0yCnzm,3/30/2018 9:25,3/30/2018 9:25,,,,1,1,,,2,,,
R_2AFNc8rBHLVZNwa,3/30/2018 9:27,3/30/2018 9:28,,,,1,11,,,1,,,
R_PSrZuY7w3Dn7OXT,3/30/2018 10:11,3/30/2018 10:12,,,,1,11,,,1,,,
R_8rl2OcYDnqd5JgB,3/30/2018 9:39,3/30/2018 9:39,,,,1,6,,,2,,,
R_3FKzOBn1QARSNQT,3/30/2018 13:33,3/30/2018 13:33,,,,1,10,,,1,,,
R_2SpMbxeJ6QZJdDg,3/30/2018 9:35,3/30/2018 9:35,,,,1,11,,,2,,,
R_11bF65VXWDhBxNI,3/30/2018 11:37,3/30/2018 11:39,,,,1,5,,,1,,,
R_1q8k3DuAJMDZ94t,3/30/2018 11:50,3/30/2018 11:50,,,,1,8,,,2,,,
R_0x4P7TTqyTExTqx,3/30/2018 9:48,3/30/2018 9:49,,,,1,3,,,1,,,
R_SCQUeIsfeEVu62J,3/30/2018 10:22,3/30/2018 10:24,,,,1,2,,,2,,,
R_SCQUeIsfeEVu62J,3/30/2018 10:22,3/30/2018 10:24,,,,1,2,,,1,,,
R_RUjjfvbyOKZzvXz,3/30/2018 9:38,3/30/2018 9:38,,,,1,1,,,2,,,
R_2YfH9xSDFlYBWUb,3/30/2018 9:34,3/30/2018 9:34,,,,1,1,,,1,,,
R_2rq0hMoRgg5V9eT,3/30/2018 9:43,3/30/2018 9:44,,,,1,9,,,1,,,
R_3FKzOBn1QARSNQT,3/30/2018 13:33,3/30/2018 13:33,,,,1,10,,,2,,,
R_1rlySGaB131etBb,3/30/2018 14:09,3/30/2018 14:10,,,,1,1,,,2,,,
R_2Sk6HbLB5RAyJyI,3/30/2018 10:09,3/30/2018 10:09,,,,1,1,,,2,,,
R_3L76GNiAxFslUmW,3/30/2018 14:13,3/30/2018 14:14,,,,1,2,,,1,,,
R_Q9ZH7ZKhS4aedz3,3/30/2018 9:28,3/30/2018 9:28,,,,1,8,,,1,,,
R_1mUzpqlR38UVPgI,3/30/2018 10:35,3/30/2018 10:35,,,,1,8,,,2,,,
R_xc0cUcQ4lpcNXFL,3/30/2018 9:30,3/30/2018 9:30,,,,1,8,,,1,,,
R_4Tmb7xwgmvhinbX,3/30/2018 11:11,3/30/2018 11:11,,,,1,1,,,1,,,
R_23f4QLjsid2aaeV,3/30/2018 9:47,3/30/2018 9:47,,,,1,7,,,2,,,
R_2q2BKl7YAudBMQb,3/30/2018 11:42,3/30/2018 11:43,,,,1,1,,,1,,,
R_246J0TbvE8ER7VP,3/30/2018 11:03,3/30/2018 11:04,,,,1,11,,,2,,,
R_2Y2GdZ2vIUcEIGB,3/30/2018 9:41,3/30/2018 9:42,,,,1,2,,,1,,,
R_1C6XVH6IUCiO2v7,3/30/2018 9:26,3/30/2018 9:26,,,,1,4,,,1,,,
R_2Br1WJ3YrfBFwkR,3/30/2018 13:08,3/30/2018 13:08,,,,1,2,,,2,,,
R_3L6djj82ZMilals,3/30/2018 9:38,3/30/2018 9:38,,,,1,1,,,1,,,
R_xc0cUcQ4lpcNXFL,3/30/2018 9:30,3/30/2018 9:30,,,,1,8,,,2,,,
R_12EZ9rjyTov7w3K,3/30/2018 11:27,3/30/2018 11:28,,,,1,4,,,2,,,
R_vIuYcORz7z0JnHz,3/30/2018 12:08,3/30/2018 12:09,,,,,,,,1,,,
R_3GDkEJn99VtjMPf,3/30/2018 10:00,3/30/2018 10:03,,,,1,6,,,1,,,
R_3lSKewUr4rAoJWB,3/30/2018 9:55,3/30/2018 9:56,,,,1,2,,,1,,,
R_1ptydM5m5hg2KQB,3/30/2018 11:06,3/30/2018 11:06,,,,1,3,,,1,,,
R_1f1JrVqjT5wMpAM,3/30/2018 13:33,3/30/2018 13:33,,,,1,3,,,2,,,
R_294XoYfptGcgIet,3/30/2018 13:15,3/30/2018 13:15,,,,1,2,,,2,,,
R_2PhzAAyu9zbsffF,3/30/2018 15:06,3/30/2018 15:06,,,,1,6,,,2,,,
R_3Ic0rBQ0sXvC3Lz,3/30/2018 11:38,3/30/2018 11:38,,,,1,2,,,1,,,
R_1odN0kFLM0yCnzm,3/30/2018 9:25,3/30/2018 9:25,,,,1,1,,,1,,,
R_1PZYupG9lXYYFEq,3/30/2018 10:37,3/30/2018 10:37,,,,1,1,,,2,,,
R_3JJLePOLleQlIDd,3/30/2018 11:36,3/30/2018 11:37,,,,1,11,,,2,,,
R_2wN64GGha9aqDxi,3/30/2018 9:46,3/30/2018 9:47,,,,1,3,,,1,,,
R_1pxGdJWmacyvH1F,3/30/2018 11:37,3/30/2018 11:38,,,,1,3,,,1,,,
R_3Ic0rBQ0sXvC3Lz,3/30/2018 11:38,3/30/2018 11:38,,,,1,2,,,2,,,
R_1ounUjs9ED3hBOX,3/30/2018 11:48,3/30/2018 11:49,,,,1,8,,,2,,,
R_3eyNAGT4VhTAnmr,3/30/2018 11:35,3/30/2018 11:37,,,,1,8,,,2,,,
R_5avUsIybh6nJ8Kl,3/30/2018 14:25,3/30/2018 14:25,,,,1,3,,,1,,,
R_1DTgSmRiPGxOW3l,3/30/2018 13:39,3/30/2018 13:39,,,,1,2,,,2,,,
R_1Hj9Js3xO0EG6Kp,3/30/2018 9:32,3/30/2018 9:33,,,,1,2,,,2,,,
R_z6erSSJxG2fMyDT,3/30/2018 9:50,3/30/2018 9:51,,,,1,6,,,1,,,
R_2Cr0d0SFRpxYC30,3/30/2018 13:08,3/30/2018 13:08,,,,1,1,,,1,,,
R_2YWn2ev19hrgdOz,3/30/2018 11:20,3/30/2018 11:21,,,,1,1,,,1,,,
R_2qgbLx85J5dRWLJ,3/30/2018 9:50,3/30/2018 9:51,,,,1,9,,,2,,,
R_23f4QLjsid2aaeV,3/30/2018 9:47,3/30/2018 9:47,,,,1,7,,,1,,,
R_BLITtKGNbV87EdP,3/30/2018 13:26,3/30/2018 13:26,,,,1,8,,,1,,,
R_abIJqeooxilKTzH,3/30/2018 10:12,3/30/2018 10:14,,,,1,2,,,2,,,
R_3L76GNiAxFslUmW,3/30/2018 14:13,3/30/2018 14:14,,,,1,2,,,2,,,
R_2EhOo3yqD7N1tET,3/30/2018 12:29,3/30/2018 12:29,,,,1,1,,,1,,,
R_BtPPO22eRnPwbnj,3/30/2018 10:56,3/30/2018 10:56,,,,1,3,,,2,,,
R_25FbzkKCML8VfQA,3/30/2018 13:49,3/30/2018 13:50,,,,1,11,,,1,,,
R_2yr3TFtHAvmK8KR,3/30/2018 9:53,3/30/2018 9:54,,,,1,1,,,2,,,
R_2OGSuYhPzVsMg0n,3/30/2018 9:25,3/30/2018 9:25,,,,1,3,,,1,,,
R_3pfLvd4fvcI6FLm,3/30/2018 13:53,3/30/2018 13:53,,,,1,6,,,1,,,
R_xctyi7NWYuBPHEd,3/30/2018 10:25,3/30/2018 10:26,,,,1,2,,,2,,,
R_R4YSkimVGlRw0rD,3/30/2018 10:10,3/30/2018 10:10,,,,1,3,,,1,,,
R_2RU5WfFYsF5lpZl,3/30/2018 10:00,3/30/2018 10:02,,,,1,3,,,2,,,
R_2Sc3DP0e9bGBZDq,3/30/2018 10:42,3/30/2018 10:42,,,,1,2,,,1,,,
R_2t44knnUvTxXIFy,3/30/2018 10:37,3/30/2018 10:37,,,,1,9,,,1,,,
R_1pJLZ77EFdq3fNP,3/30/2018 11:29,3/30/2018 11:30,,,,1,11,,,1,,,
R_2EzvZVQ9VfSvV3Q,3/30/2018 9:25,3/30/2018 9:25,,,,1,8,,,1,,,
R_3lSKewUr4rAoJWB,3/30/2018 9:55,3/30/2018 9:56,,,,1,2,,,2,,,
R_3m1uDHd7sk3sghW,3/30/2018 9:24,3/30/2018 9:25,,,,,,,,2,,,
R_2VxBBVHLerlgg52,3/30/2018 13:02,3/30/2018 13:03,,,,1,3,,,2,,,
R_30quFZS6GyJFord,3/30/2018 9:54,3/30/2018 9:55,,,,1,10,,,1,,,
R_2SpMbxeJ6QZJdDg,3/30/2018 9:35,3/30/2018 9:35,,,,1,11,,,1,,,
R_2Cr0d0SFRpxYC30,3/30/2018 13:08,3/30/2018 13:08,,,,1,1,,,2,,,
R_3Pq0feyt9CdnxKg,3/30/2018 9:38,3/30/2018 9:38,,,,1,1,,,2,,,
R_8Hb5VECkAsr9Pb3,3/30/2018 10:18,3/30/2018 10:19,,,,1,11,,,1,,,
R_1jInSvIG9rLjEcw,3/30/2018 12:44,3/30/2018 12:45,,,,1,3,,,2,,,
R_z14gbEh1vgzmMg1,3/30/2018 11:02,3/30/2018 11:02,,,,1,10,,,1,,,
R_blQNFa1PENt7wNb,3/30/2018 10:08,3/30/2018 10:09,,,,1,11,,,2,,,
R_2dKCZrmmgZ3eYi0,3/30/2018 13:58,3/30/2018 13:58,,,,1,1,,,1,,,
R_YREI6oFvKi8raAp,3/30/2018 9:47,3/30/2018 9:48,,,,1,1,,,1,,,
R_AKyAfanMscczfNv,3/30/2018 10:41,3/30/2018 10:41,,,,1,1,,,2,,,
R_2aJ1bklQzWy5IMg,3/30/2018 10:54,3/30/2018 10:54,,,,1,8,,,1,,,
R_abIJqeooxilKTzH,3/30/2018 10:12,3/30/2018 10:14,,,,1,2,,,1,,,
R_1rlySGaB131etBb,3/30/2018 14:09,3/30/2018 14:10,,,,1,1,,,1,,,
R_vjJh1pIHhDV5PX3,3/30/2018 9:26,3/30/2018 9:26,,,,1,11,,,1,,,
R_1pYYIHekbIeswGK,3/30/2018 12:19,3/30/2018 12:19,,,,1,2,,,2,,,
R_2Sc3DP0e9bGBZDq,3/30/2018 10:42,3/30/2018 10:42,,,,1,2,,,2,,,
R_1pxGdJWmacyvH1F,3/30/2018 11:37,3/30/2018 11:38,,,,1,3,,,2,,,
R_1B40Utqk7TbCYtb,3/30/2018 10:03,3/30/2018 10:03,,,,1,6,,,2,,,
R_RUjjfvbyOKZzvXz,3/30/2018 9:38,3/30/2018 9:38,,,,1,1,,,1,,,
R_3J9paX7pBD1OlRc,3/30/2018 14:14,3/30/2018 14:15,,,,1,9,,,1,,,
R_24qs8XRsTuZOG0O,3/30/2018 11:26,3/30/2018 11:26,,,,1,3,,,1,,,
R_3JJLePOLleQlIDd,3/30/2018 11:36,3/30/2018 11:37,,,,1,11,,,1,,,
R_rrw8VmIvND4RfMd,3/30/2018 10:05,3/30/2018 10:06,,,,1,1,,,2,,,
R_diD1mF5HUQaUQE1,3/30/2018 11:12,3/30/2018 11:12,,,,1,10,,,2,,,
R_2alWtv0zAXDzL3j,3/30/2018 9:47,3/30/2018 9:48,,,,1,6,,,2,,,
R_1M6Tx4PfHyr1SGr,3/30/2018 9:33,3/30/2018 9:34,,,,1,1,,,1,,,
R_AtaRe0ZTpPamK1r,3/30/2018 13:27,3/30/2018 13:28,,,,1,10,,,1,,,
R_1Hj9Js3xO0EG6Kp,3/30/2018 9:32,3/30/2018 9:33,,,,1,2,,,1,,,
R_2AFNc8rBHLVZNwa,3/30/2018 9:27,3/30/2018 9:28,,,,1,11,,,2,,,
R_1pSZVjdA9rFDHQO,3/30/2018 11:59,3/30/2018 12:00,,,,1,9,,,2,,,
R_efzyYw90Ka6FeIF,3/30/2018 10:02,3/30/2018 10:04,,,,1,1,,,1,,,
R_2dFPYoEYSBrpmTI,3/30/2018 12:37,3/30/2018 12:37,,,,,,,,1,,,
R_uk0aep8ug08ZLxf,3/30/2018 12:46,3/30/2018 12:47,,,,1,3,,,2,,,
R_4Tmb7xwgmvhinbX,3/30/2018 11:11,3/30/2018 11:11,,,,1,1,,,2,,,
R_1EWmidhIcez3Xra,3/30/2018 9:37,3/30/2018 9:38,,,,1,2,,,1,,,
R_12RrvNk1qN7Oqyh,3/30/2018 9:58,3/30/2018 9:59,,,,1,1,,,1,,,
R_1EWmidhIcez3Xra,3/30/2018 9:37,3/30/2018 9:38,,,,1,2,,,2,,,
R_3Ev8158kdlSr89E,3/30/2018 12:26,3/30/2018 12:27,,,,1,8,,,2,,,
R_1FrGMywjXfIX0aj,3/30/2018 12:41,3/30/2018 12:42,,,,1,4,,,2,,,
R_24qs8XRsTuZOG0O,3/30/2018 11:26,3/30/2018 11:26,,,,1,3,,,2,,,
R_1eDZjaysqRpHs3X,3/30/2018 9:33,3/30/2018 9:33,,,,1,3,,,1,,,
R_1f8UqVb0AsqQWAY,3/30/2018 10:09,3/30/2018 10:10,,,,1,2,,,2,,,
R_2fuLWkjGoMdyTde,3/30/2018 11:44,3/30/2018 11:45,,,,1,11,,,2,,,
R_2OGSuYhPzVsMg0n,3/30/2018 9:25,3/30/2018 9:25,,,,1,3,,,2,,,
R_2Br1WJ3YrfBFwkR,3/30/2018 13:08,3/30/2018 13:08,,,,1,2,,,1,,,
R_1pJLZ77EFdq3fNP,3/30/2018 11:29,3/30/2018 11:30,,,,1,11,,,2,,,
R_1CpaVvh6K2vkLcw,3/30/2018 11:13,3/30/2018 11:13,,,,1,2,,,1,,,
R_2q41xoeubhkvsP5,3/30/2018 11:06,3/30/2018 11:10,,,,1,1,,,1,,,
R_Wlh1bEufonnKJcB,3/30/2018 9:50,3/30/2018 9:52,,,,1,7,,,2,,,
R_2qw7EDpLAaEyjxf,3/30/2018 9:47,3/30/2018 9:47,,,,1,11,,,2,,,
R_11bF65VXWDhBxNI,3/30/2018 11:37,3/30/2018 11:39,,,,1,5,,,2,,,
R_2rq0hMoRgg5V9eT,3/30/2018 9:43,3/30/2018 9:44,,,,1,9,,,2,,,
R_12EZ9rjyTov7w3K,3/30/2018 11:27,3/30/2018 11:28,,,,1,4,,,1,,,
R_897SuL8d2Xx8pzj,3/30/2018 12:28,3/30/2018 12:28,,,,1,10,,,1,,,
R_byeSFL8cPspuxZT,3/30/2018 10:18,3/30/2018 10:18,,,,1,1,,,2,,,
R_Z49W04HeQjQPzvb,3/30/2018 13:50,3/30/2018 13:51,,,,1,3,,,2,,,
R_2tzC3ePMgLG4W4C,3/30/2018 12:10,3/30/2018 12:10,,,,1,1,,,1,,,
R_2tzC3ePMgLG4W4C,3/30/2018 12:10,3/30/2018 12:10,,,,1,1,,,2,,,
R_eL2BYewUrELCc2R,3/30/2018 11:03,3/30/2018 11:04,,,,1,2,,,2,,,
R_2tDL6JB01xcp0tl,3/30/2018 13:08,3/30/2018 13:09,,,,1,7,,,1,,,
R_2wRj0OLAS4PmdCp,3/30/2018 11:53,3/30/2018 11:56,,,,1,6,,,1,,,
R_2wRj0OLAS4PmdCp,3/30/2018 11:53,3/30/2018 11:56,,,,1,6,,,2,,,
R_1E6iYojRAcMoewQ,3/30/2018 9:47,3/30/2018 9:48,,,,1,9,,,1,,,
R_3L6djj82ZMilals,3/30/2018 9:38,3/30/2018 9:38,,,,1,1,,,2,,,
R_897SuL8d2Xx8pzj,3/30/2018 12:28,3/30/2018 12:28,,,,1,10,,,2,,,
R_2OUATNCJWScECBu,3/30/2018 11:16,3/30/2018 11:17,,,,1,7,,,2,,,
R_cM8FHL3bLhhEEAp,3/30/2018 9:32,3/30/2018 9:33,,,,1,11,,,2,,,
R_BAhaVyGdj5YTh1T,3/30/2018 9:33,3/30/2018 9:33,,,,1,9,,,2,,,
R_2EzvZVQ9VfSvV3Q,3/30/2018 9:25,3/30/2018 9:25,,,,1,8,,,2,,,
R_1Kew8LHaeVn8lNe,3/30/2018 13:41,3/30/2018 13:42,,,,1,6,,,1,,,
R_3mfarX8QQ6RN3Ob,3/30/2018 11:15,3/30/2018 11:15,,,,1,8,,,2,,,
R_6KJ5KBwZjtBKUFj,3/30/2018 9:52,3/30/2018 9:53,,,,1,6,,,2,,,
R_AKyAfanMscczfNv,3/30/2018 10:41,3/30/2018 10:41,,,,1,1,,,1,,,
R_3m1uDHd7sk3sghW,3/30/2018 9:24,3/30/2018 9:25,,,,,,,,1,,,
R_0x4P7TTqyTExTqx,3/30/2018 9:48,3/30/2018 9:49,,,,1,3,,,2,,,
R_2dKCZrmmgZ3eYi0,3/30/2018 13:58,3/30/2018 13:58,,,,1,1,,,2,,,
R_3oSoSa7n8hb816A,3/30/2018 9:29,3/30/2018 9:29,,,,1,2,,,2,,,
R_R4YSkimVGlRw0rD,3/30/2018 10:10,3/30/2018 10:10,,,,1,3,,,2,,,
R_rrw8VmIvND4RfMd,3/30/2018 10:05,3/30/2018 10:06,,,,1,1,,,1,,,
R_3foQU8fosumUO7z,3/30/2018 10:08,3/30/2018 10:09,,,,1,11,,,2,,,
R_1ptydM5m5hg2KQB,3/30/2018 11:06,3/30/2018 11:06,,,,1,3,,,2,,,
R_3NCiWi1AblyOwRs,3/30/2018 9:59,3/30/2018 9:59,,,,1,7,,,2,,,
R_3kdMKekxZbFRDFv,3/30/2018 9:27,3/30/2018 9:28,,,,1,11,,,1,,,
R_2SwUBz0JA5ghWy1,3/30/2018 11:09,3/30/2018 11:09,,,,1,10,,,2,,,
R_3ewQ5XuWGxf5Bcz,3/30/2018 12:20,3/30/2018 12:21,,,,1,11,,,1,,,
R_33sb5fyUkEL6IcR,3/30/2018 14:33,3/30/2018 14:33,,,,1,8,,,1,,,
R_2YfH9xSDFlYBWUb,3/30/2018 9:34,3/30/2018 9:34,,,,1,1,,,2,,,
R_2RU5WfFYsF5lpZl,3/30/2018 10:00,3/30/2018 10:02,,,,1,3,,,1,,,
R_33xKwdRPB0xDD72,3/30/2018 9:43,3/30/2018 9:43,,,,1,10,,,2,,,
R_22A0kvB64glCb6E,3/30/2018 14:26,3/30/2018 14:26,,,,1,11,,,2,,,
R_3oSoSa7n8hb816A,3/30/2018 9:29,3/30/2018 9:29,,,,1,2,,,1,,,
R_3EAsePNMBuWQhhU,3/30/2018 11:43,3/30/2018 11:44,,,,1,10,,,2,,,
R_5yVADTSgB7G9vd7,3/30/2018 10:21,3/30/2018 10:21,,,,1,11,,,2,,,
R_PSrZuY7w3Dn7OXT,3/30/2018 10:11,3/30/2018 10:12,,,,1,11,,,2,,,
R_2xFS07nyAvHk9uv,3/30/2018 11:40,3/30/2018 11:40,,,,1,10,,,2,,,
R_Wlh1bEufonnKJcB,3/30/2018 9:50,3/30/2018 9:52,,,,1,7,,,1,,,
R_1DTgSmRiPGxOW3l,3/30/2018 13:39,3/30/2018 13:39,,,,1,2,,,1,,,
R_23dVB6CzeTCZFOR,3/30/2018 10:34,3/30/2018 10:34,,,,1,11,,,2,,,
R_efzyYw90Ka6FeIF,3/30/2018 10:02,3/30/2018 10:04,,,,1,1,,,2,,,
R_1H6o7gtLX9gsbuU,3/30/2018 10:10,3/30/2018 10:11,,,,1,1,,,2,,,
R_2BroJcKnSihsSQl,3/30/2018 9:46,3/30/2018 9:47,,,,1,11,,,2,,,
R_Z3SAPeYeOQwxQrf,3/30/2018 9:31,3/30/2018 9:33,,,,1,1,,,2,,,
R_23dVB6CzeTCZFOR,3/30/2018 10:34,3/30/2018 10:34,,,,1,11,,,1,,,
R_3Ev8158kdlSr89E,3/30/2018 12:26,3/30/2018 12:27,,,,1,8,,,1,,,
R_30wpYajS13TRGYx,3/30/2018 11:36,3/30/2018 11:36,,,,1,2,,,1,,,
R_3hmu66t5nH7lhF6,3/30/2018 9:30,3/30/2018 9:31,,,,1,1,,,2,,,
R_uk0aep8ug08ZLxf,3/30/2018 12:46,3/30/2018 12:47,,,,1,3,,,1,,,
R_27IDQNPN1TrEUVR,3/30/2018 9:40,3/30/2018 9:40,,,,1,11,,,1,,,
R_294XoYfptGcgIet,3/30/2018 13:15,3/30/2018 13:15,,,,1,2,,,1,,,
R_u1ZbBDp687wo93z,3/30/2018 9:38,3/30/2018 9:38,,,,1,3,,,1,,,
R_3J9paX7pBD1OlRc,3/30/2018 14:14,3/30/2018 14:15,,,,1,9,,,2,,,
R_2fuLWkjGoMdyTde,3/30/2018 11:44,3/30/2018 11:45,,,,1,11,,,1,,,
R_3JK5EirqldRn8tL,3/30/2018 12:29,3/30/2018 12:30,,,,1,3,,,2,,,
R_1mt4Uyfz0tMvjDx,3/30/2018 11:13,3/30/2018 11:17,,,,1,2,,,2,,,
R_233rGKL0gkr4DYE,3/30/2018 9:59,3/30/2018 10:00,,,,1,1,,,2,,,
R_3mfarX8QQ6RN3Ob,3/30/2018 11:15,3/30/2018 11:15,,,,1,8,,,1,,,
R_3foQU8fosumUO7z,3/30/2018 10:08,3/30/2018 10:09,,,,1,11,,,1,,,
R_1q8k3DuAJMDZ94t,3/30/2018 11:50,3/30/2018 11:50,,,,1,8,,,1,,,
R_z6erSSJxG2fMyDT,3/30/2018 9:50,3/30/2018 9:51,,,,1,6,,,2,,,
R_1f8UqVb0AsqQWAY,3/30/2018 10:09,3/30/2018 10:10,,,,1,2,,,1,,,
R_1B40Utqk7TbCYtb,3/30/2018 10:03,3/30/2018 10:03,,,,1,6,,,1,,,
R_2YFJ6AKCiW0Cxld,3/30/2018 13:00,3/30/2018 13:01,,,,1,11,,,1,,,
R_Z49W04HeQjQPzvb,3/30/2018 13:50,3/30/2018 13:51,,,,1,3,,,1,,,
R_1DuHxWWiImz7Bb7,3/30/2018 9:26,3/30/2018 9:26,,,,1,1,,,2,,,
R_2t44knnUvTxXIFy,3/30/2018 10:37,3/30/2018 10:37,,,,1,9,,,2,,,
R_2YWn2ev19hrgdOz,3/30/2018 11:20,3/30/2018 11:21,,,,1,1,,,2,,,
R_27IDQNPN1TrEUVR,3/30/2018 9:40,3/30/2018 9:40,,,,1,11,,,2,,,
R_27CH04L2HzqxTre,3/30/2018 13:27,3/30/2018 13:28,,,,1,11,,,1,,,
R_3kdMKekxZbFRDFv,3/30/2018 9:27,3/30/2018 9:28,,,,1,11,,,2,,,
